Country;name;Admin1;SubDiv;Year;Updates
4320;United Kingdom Northern Ireland;;;1951;
4320;United Kingdom Northern Ireland;;;1952;
4320;United Kingdom Northern Ireland;;;1953;
4320;United Kingdom Northern Ireland;;;1954;
4320;United Kingdom Northern Ireland;;;1955;
4320;United Kingdom Northern Ireland;;;1956;
4320;United Kingdom Northern Ireland;;;1957;
4320;United Kingdom Northern Ireland;;;1958;
4320;United Kingdom Northern Ireland;;;1959;
4320;United Kingdom Northern Ireland;;;1960;
4320;United Kingdom Northern Ireland;;;1961;
4320;United Kingdom Northern Ireland;;;1962;
4320;United Kingdom Northern Ireland;;;1963;
4320;United Kingdom Northern Ireland;;;1964;
4320;United Kingdom Northern Ireland;;;1965;
4320;United Kingdom Northern Ireland;;;1966;
4320;United Kingdom Northern Ireland;;;1967;
4320;United Kingdom Northern Ireland;;;1968;
4320;United Kingdom Northern Ireland;;;1969;
4320;United Kingdom Northern Ireland;;;1970;
4320;United Kingdom Northern Ireland;;;1971;
4320;United Kingdom Northern Ireland;;;1972;
4320;United Kingdom Northern Ireland;;;1973;
4320;United Kingdom Northern Ireland;;;1974;
4320;United Kingdom Northern Ireland;;;1975;
4320;United Kingdom Northern Ireland;;;1976;
4320;United Kingdom Northern Ireland;;;1977;
4320;United Kingdom Northern Ireland;;;1978;
4320;United Kingdom Northern Ireland;;;1979;
4320;United Kingdom Northern Ireland;;;1980;
4320;United Kingdom Northern Ireland;;;1981;
4320;United Kingdom Northern Ireland;;;1982;
4320;United Kingdom Northern Ireland;;;1983;
4320;United Kingdom Northern Ireland;;;1984;
4320;United Kingdom Northern Ireland;;;1985;
4320;United Kingdom Northern Ireland;;;1986;
4320;United Kingdom Northern Ireland;;;1987;
4320;United Kingdom Northern Ireland;;;1988;
4320;United Kingdom Northern Ireland;;;1989;
4320;United Kingdom Northern Ireland;;;1990;
4320;United Kingdom Northern Ireland;;;1991;
4320;United Kingdom Northern Ireland;;;1992;
4320;United Kingdom Northern Ireland;;;1993;
4320;United Kingdom Northern Ireland;;;1994;
4320;United Kingdom Northern Ireland;;;1995;
4320;United Kingdom Northern Ireland;;;1996;
4320;United Kingdom Northern Ireland;;;1997;
4320;United Kingdom Northern Ireland;;;1998;
4320;United Kingdom Northern Ireland;;;1999;
4320;United Kingdom Northern Ireland;;;2000;
4320;United Kingdom Northern Ireland;;;2001;
4320;United Kingdom Northern Ireland;;;2002;
4320;United Kingdom Northern Ireland;;;2003;
4320;United Kingdom Northern Ireland;;;2004;
4320;United Kingdom Northern Ireland;;;2005;
4320;United Kingdom Northern Ireland;;;2006;
4320;United Kingdom Northern Ireland;;;2007;
4320;United Kingdom Northern Ireland;;;2008;
4320;United Kingdom Northern Ireland;;;2009;
4320;United Kingdom Northern Ireland;;;2010;
4320;United Kingdom Northern Ireland;;;2011;
4320;United Kingdom Northern Ireland;;;2012;
4320;United Kingdom Northern Ireland;;;2013;
4320;United Kingdom Northern Ireland;;;2014;
4320;United Kingdom Northern Ireland;;;2015;
4320;United Kingdom Northern Ireland;;;2016;
4320;United Kingdom Northern Ireland;;;2017;
4320;United Kingdom Northern Ireland;;;2018;
4320;United Kingdom Northern Ireland;;;2019;
4320;United Kingdom Northern Ireland;;;2020;
4330;United Kingdom Scotland;;;1950;
4330;United Kingdom Scotland;;;1951;
4330;United Kingdom Scotland;;;1952;
4330;United Kingdom Scotland;;;1953;
4330;United Kingdom Scotland;;;1954;
4330;United Kingdom Scotland;;;1955;
4330;United Kingdom Scotland;;;1956;
4330;United Kingdom Scotland;;;1957;
4330;United Kingdom Scotland;;;1958;
4330;United Kingdom Scotland;;;1959;
4330;United Kingdom Scotland;;;1960;
4330;United Kingdom Scotland;;;1961;
4330;United Kingdom Scotland;;;1962;
4330;United Kingdom Scotland;;;1963;
4330;United Kingdom Scotland;;;1964;
4330;United Kingdom Scotland;;;1965;
4330;United Kingdom Scotland;;;1966;
4330;United Kingdom Scotland;;;1967;
4330;United Kingdom Scotland;;;1968;
4330;United Kingdom Scotland;;;1969;
4330;United Kingdom Scotland;;;1970;
4330;United Kingdom Scotland;;;1971;
4330;United Kingdom Scotland;;;1972;
4330;United Kingdom Scotland;;;1973;
4330;United Kingdom Scotland;;;1974;
4330;United Kingdom Scotland;;;1975;
4330;United Kingdom Scotland;;;1976;
4330;United Kingdom Scotland;;;1977;
4330;United Kingdom Scotland;;;1978;
4330;United Kingdom Scotland;;;1979;
4330;United Kingdom Scotland;;;1980;
4330;United Kingdom Scotland;;;1981;
4330;United Kingdom Scotland;;;1982;
4330;United Kingdom Scotland;;;1983;
4330;United Kingdom Scotland;;;1984;
4330;United Kingdom Scotland;;;1985;
4330;United Kingdom Scotland;;;1986;
4330;United Kingdom Scotland;;;1987;
4330;United Kingdom Scotland;;;1988;
4330;United Kingdom Scotland;;;1989;
4330;United Kingdom Scotland;;;1990;
4330;United Kingdom Scotland;;;1991;
4330;United Kingdom Scotland;;;1992;
4330;United Kingdom Scotland;;;1993;
4330;United Kingdom Scotland;;;1994;
4330;United Kingdom Scotland;;;1995;
4330;United Kingdom Scotland;;;1996;
4330;United Kingdom Scotland;;;1997;
4330;United Kingdom Scotland;;;1998;
4330;United Kingdom Scotland;;;1999;
4330;United Kingdom Scotland;;;2000;
4330;United Kingdom Scotland;;;2001;
4330;United Kingdom Scotland;;;2002;
4330;United Kingdom Scotland;;;2003;
4330;United Kingdom Scotland;;;2004;
4330;United Kingdom Scotland;;;2005;
4330;United Kingdom Scotland;;;2006;
4330;United Kingdom Scotland;;;2007;
4330;United Kingdom Scotland;;;2008;
4330;United Kingdom Scotland;;;2009;
4330;United Kingdom Scotland;;;2010;
4330;United Kingdom Scotland;;;2011;
4330;United Kingdom Scotland;;;2012;
4330;United Kingdom Scotland;;;2013;
4330;United Kingdom Scotland;;;2014;
4330;United Kingdom Scotland;;;2015;
4330;United Kingdom Scotland;;;2016;
4330;United Kingdom Scotland;;;2017;
4330;United Kingdom Scotland;;;2018;
4330;United Kingdom Scotland;;;2019;
4330;United Kingdom Scotland;;;2020;
2450;United States of America;;;1950;
2450;United States of America;;;1951;
2450;United States of America;;;1952;
2450;United States of America;;;1953;
2450;United States of America;;;1954;
2450;United States of America;;;1955;
2450;United States of America;;;1956;
2450;United States of America;;;1957;
2450;United States of America;;;1958;
2450;United States of America;;;1959;
2450;United States of America;;;1960;
2450;United States of America;;;1961;
2450;United States of America;;;1962;
2450;United States of America;;;1963;
2450;United States of America;;;1964;
2450;United States of America;;;1965;
2450;United States of America;;;1966;
2450;United States of America;;;1967;
2450;United States of America;;;1968;
2450;United States of America;;;1969;
2450;United States of America;;;1970;
2450;United States of America;;;1971;
2450;United States of America;;;1972;
2450;United States of America;;;1973;
2450;United States of America;;;1974;
2450;United States of America;;;1975;
2450;United States of America;;;1976;
2450;United States of America;;;1977;
2450;United States of America;;;1978;
2450;United States of America;;;1979;
2450;United States of America;;;1980;
2450;United States of America;;;1981;
2450;United States of America;;;1982;
2450;United States of America;;;1983;
2450;United States of America;;;1984;
2450;United States of America;;;1985;
2450;United States of America;;;1986;
2450;United States of America;;;1987;
2450;United States of America;;;1988;
2450;United States of America;;;1989;
2450;United States of America;;;1990;
2450;United States of America;;;1991;
2450;United States of America;;;1992;
2450;United States of America;;;1993;
2450;United States of America;;;1994;
2450;United States of America;;;1995;
2450;United States of America;;;1996;
2450;United States of America;;;1997;
2450;United States of America;;;1998;
2450;United States of America;;;1999;
2450;United States of America;;;2000;
2450;United States of America;;;2001;
2450;United States of America;;;2002;
2450;United States of America;;;2003;
2450;United States of America;;;2004;
2450;United States of America;;;2005;
2450;United States of America;;;2006;
2450;United States of America;;;2007;
2460;Uruguay;;;1955;
2460;Uruguay;;;1956;
2460;Uruguay;;;1957;
2460;Uruguay;;;1958;
2460;Uruguay;;;1959;
2460;Uruguay;;;1960;
2460;Uruguay;;;1961;
2460;Uruguay;;;1962;
2460;Uruguay;;;1963;
2460;Uruguay;;;1964;
2460;Uruguay;;;1965;
2460;Uruguay;;;1966;
2460;Uruguay;;;1967;
2460;Uruguay;;;1968;
2460;Uruguay;;;1969;
2460;Uruguay;;;1970;
2460;Uruguay;;;1971;
2460;Uruguay;;;1972;
2460;Uruguay;;;1973;
2460;Uruguay;;;1974;
2460;Uruguay;;;1975;
2460;Uruguay;;;1976;
2460;Uruguay;;;1977;
2460;Uruguay;;;1978;
2460;Uruguay;;;1979;
2460;Uruguay;;;1980;
2460;Uruguay;;;1981;
2460;Uruguay;;;1982;
2460;Uruguay;;;1983;
2460;Uruguay;;;1984;
2460;Uruguay;;;1985;
2460;Uruguay;;;1986;
2460;Uruguay;;;1987;
2460;Uruguay;;;1988;
2460;Uruguay;;;1989;
2460;Uruguay;;;1990;
4304;USSR Former;;;1981;
4304;USSR Former;;;1982;
4304;USSR Former;;;1983;
4304;USSR Former;;;1984;
4304;USSR Former;;;1985;
4304;USSR Former;;;1986;
4304;USSR Former;;;1987;
4304;USSR Former;;;1988;
4304;USSR Former;;;1989;
4304;USSR Former;;;1990;
4335;Uzbekistan;;;1981;
4335;Uzbekistan;;;1982;
4335;Uzbekistan;;;1983;
4335;Uzbekistan;;;1985;
4335;Uzbekistan;;;1986;
4335;Uzbekistan;;;1987;
4335;Uzbekistan;;;1988;
4335;Uzbekistan;;;1989;
4335;Uzbekistan;;;1990;
4335;Uzbekistan;;;1991;
4335;Uzbekistan;;;1992;
4335;Uzbekistan;;;1993;
4335;Uzbekistan;;;1994;
4335;Uzbekistan;;;1995;
4335;Uzbekistan;;;1996;
4335;Uzbekistan;;;1997;
4335;Uzbekistan;;;1998;
4335;Uzbekistan;;;1999;
4335;Uzbekistan;;;2000;
4335;Uzbekistan;;;2001;
4335;Uzbekistan;;;2002;
4335;Uzbekistan;;;2003;
4335;Uzbekistan;;;2004;
4335;Uzbekistan;;;2005;
4335;Uzbekistan;;;2009;
4335;Uzbekistan;;;2010;
4335;Uzbekistan;;;2011;
4335;Uzbekistan;;;2012;
4335;Uzbekistan;;;2013;
4335;Uzbekistan;;;2014;
4335;Uzbekistan;;;2015;
4335;Uzbekistan;;;2016;
4335;Uzbekistan;;;2017;
4335;Uzbekistan;;;2018;
4335;Uzbekistan;;;2019;
2470;Venezuela;;;1950;
2470;Venezuela;;;1951;
2470;Venezuela;;;1952;
2470;Venezuela;;;1953;
2470;Venezuela;;;1954;
2470;Venezuela;;;1955;
2470;Venezuela;;;1956;
2470;Venezuela;;;1957;
2470;Venezuela;;;1958;
2470;Venezuela;;;1959;
2470;Venezuela;;;1960;
2470;Venezuela;;;1961;
2470;Venezuela;;;1962;
2470;Venezuela;;;1963;
2470;Venezuela;;;1964;
2470;Venezuela;;;1965;
2470;Venezuela;;;1966;
2470;Venezuela;;;1967;
2470;Venezuela;;;1968;
2470;Venezuela;;;1969;
2470;Venezuela;;;1970;
2470;Venezuela;;;1971;
2470;Venezuela;;;1972;
2470;Venezuela;;;1973;
2470;Venezuela;;;1974;
2470;Venezuela;;;1975;
2470;Venezuela;;;1976;
2470;Venezuela;;;1977;
2470;Venezuela;;;1978;
2470;Venezuela;;;1979;
2470;Venezuela;;;1980;
2470;Venezuela;;;1981;
2470;Venezuela;;;1982;
2470;Venezuela;;;1983;
2470;Venezuela;;;1985;
2470;Venezuela;;;1986;
2470;Venezuela;;;1987;
2470;Venezuela;;;1988;
2470;Venezuela;;;1989;
2470;Venezuela;;;1990;
2470;Venezuela;;;1992;
2470;Venezuela;;;1993;
2470;Venezuela;;;1994;
2455;Virgin Islands (USA);;;1975;
2455;Virgin Islands (USA);;;1976;
2455;Virgin Islands (USA);;;1977;
2455;Virgin Islands (USA);;;1978;
2455;Virgin Islands (USA);;;1979;
2455;Virgin Islands (USA);;;1980;
2455;Virgin Islands (USA);;;1981;
2455;Virgin Islands (USA);;;1982;
4340;Yugoslavia Former;;;1950;
4340;Yugoslavia Former;;;1951;
4340;Yugoslavia Former;;;1952;
4340;Yugoslavia Former;;;1953;
4340;Yugoslavia Former;;;1954;
4340;Yugoslavia Former;;;1955;
4340;Yugoslavia Former;;;1956;
4340;Yugoslavia Former;;;1957;
4340;Yugoslavia Former;;;1958;
4340;Yugoslavia Former;;;1959;
4340;Yugoslavia Former;;;1960;
4340;Yugoslavia Former;;;1961;
4340;Yugoslavia Former;;;1962;
4340;Yugoslavia Former;;;1963;
4340;Yugoslavia Former;;;1964;
4340;Yugoslavia Former;;;1965;
4340;Yugoslavia Former;;;1966;
4340;Yugoslavia Former;;;1967;
4340;Yugoslavia Former;;;1968;
4340;Yugoslavia Former;;;1969;
4340;Yugoslavia Former;;;1970;
4340;Yugoslavia Former;;;1971;
4340;Yugoslavia Former;;;1972;
4340;Yugoslavia Former;;;1973;
4340;Yugoslavia Former;;;1974;
4340;Yugoslavia Former;;;1975;
4340;Yugoslavia Former;;;1976;
4340;Yugoslavia Former;;;1977;
4340;Yugoslavia Former;;;1978;
4340;Yugoslavia Former;;;1979;
4340;Yugoslavia Former;;;1980;
4340;Yugoslavia Former;;;1981;
4340;Yugoslavia Former;;;1982;
4340;Yugoslavia Former;;;1983;
4340;Yugoslavia Former;;;1984;
4340;Yugoslavia Former;;;1985;
4340;Yugoslavia Former;;;1986;
4340;Yugoslavia Former;;;1987;
4340;Yugoslavia Former;;;1988;
4340;Yugoslavia Former;;;1989;
4340;Yugoslavia Former;;;1990;
